116964	human-associated habitat
109831	missing
86152	urban biome
72041	not applicable
25803	Bos taurus
24561	dense settlement biome
22126	gut
19467	NA
18516	marine
17061	human
16661	human gut
14357	not collected
14351	terrestrial biome [ENVO:00000446]
14201	terrestrial biome
13086	lentic water body
11368	forest
10939	marine biome
10015	feces
10000	forest biome
9751	ENVO:urban biome
9603	anthropogenic terrestrial biome
8995	bodily fluid material biome [ENVO:02000019]
8409	coral reef
8311	ENVO:animal-associated habitat
8189	Human gut
7501	soil
7476	grassland
7459	cropland biome
7207	ENVO:dense settlement biome
7072	ENVO:human-associated habitat
6182	Human
5652	ENVO:cropland biome
5567	freshwater
5472	ENVO:00009003
5365	human body
5341	ENVO:2100002
5237	human oral cavity
5189	village biome
5169	freshwater biome
5019	hospital
4937	farm
4924	lower digestive tract
4761	mouse
4752	human_stool
4625	Northwestern North America
4262	Gut
4150	agricultural field
4146	marine pelagic biome
4073	marine abyssal zone biome
3821	small lake biome
3786	human-gut
3755	Microbiome
3746	greenhouse
3733	gut microbiome
3575	airway
3507	lake
3494	ocean biome
3493	marine benthic biome
3413	vagina
3347	grassland biome
3323	tundra biome
3254	Human-associated habitat
3238	Freshwater
3232	N/A
3161	nasal cavity
3088	host-associated
2991	mouse gut
2955	fecal environment
2929	intestine environment
2904	oral
2891	temperate grassland
2891	temperate
2882	millet root
2881	aquatic
2872	temperate grassland biome
2733	Rhizosphere
2689	city
2677	Soil
2647	Forest
2645	estuarine biome
2623	chicken intestine
2590	Brackish water
2569	intestine
2495	estuary
2484	terrestrial
2427	Homo sapiens
2410	microbiome
2385	Feces
2381	Tumor Microbiome
2369	intestine environment (ENVO:2100002)
2341	temperate biome
2318	agricultural soil
2244	anatomical entity environment
2225	-
2220	marine benthic biome (ENVO:01000024)
2192	large river biome
2171	marine sub-littoral zone
2163	digestive tract environment[ENVO:01001033]
2161	woodland
2141	human skin
2141	cropland
2139	ocean
2125	Mouse gut
2077	fecal material
2050	Grassland
2047	Metagenome of Human Microbiome
2046	terrestrial biome ENVO:00000446
2045	ENVO:mammalia-associated habitat
2002	temperate broadleaf evergreen forest
1998	aquatic biome [ENVO:00002030]
1990	15
1989	Semi-desert
1958	Bacterial microbiome
1957	human gut microbiome
1934	marine sediment
1846	laboratory
1828	temperate forest biome
1790	wastewater treatment plant
1780	boreal forest
1755	Human microbiota
1754	mammalia-associated habitat
1753	human-associated
1749	ENVO:terrestrial biome
1713	ENVO:01000219
1692	Ocean
1683	anthropogenic terrestrial
1682	freshwater lake
1672	freshwater reservoir
1671	Terrestrial
1665	beech forest
1658	marine biome (ENVO:00000447)
1654	desert
1634	Bos taurus taurus rumen microbiome
1605	human digestive tract
1600	ENVO:00000446
1580	Gut microbiome
1571	temperate forest
1569	human airway
1568	aquatic biome
1550	animal-associated environment
1527	temperate desert biome
1506	host-associated habitat
1503	rangeland biome
1485	research facility
1484	shrubland biome
1482	skin of body [UBERON:0002097]
1474	Marine
1473	soybean corn rotation agricultural field
1470	not provided
1467	field
1424	chicken gut
1422	grassland area
1409	marine pelagic
1400	ENVO:ocean biome
1391	deciduous forest
1383	Laboratory
1380	urban
1374	large lake biome
1372	fresh water
1366	Not applicable
1338	sediment
1335	a
1327	old field
1319	Human saliva
1316	Freshwater/Marine
1304	Gastrointestinal tract
1304	Agricultural soil
1291	estuarine biome [ENVO:01000020]
1285	sea water
1279	human microbiome
1276	Agricultural field
1273	village biome[ENVO:01000246]
1250	chaparral
1248	ENVO:00000428
1225	ocean_biome
1224	Bos indicus gut
1223	urban biome [ENVO:01000249]
1223	tundra
1215	desert grassland/shrubland
1213	montane
1202	anaerobic bioreactor
1197	113
1187	sludge
1184	ENVO:00009002
1184	ENVO:00000447
1183	agricultural
1174	Human microbiome
1172	deciduous woodland
1170	Tropical
1148	Rumen microbiome
1142	Coastal areas
1142	subpolar coniferous forest biome
1117	open ocean
1114	coastel marine
1110	ENVO:00002003
1094	boreal forest biome
1091	soil biome
1083	sea
1067	Mangrove
1066	savana
1057	oceanic epipelagic zone biome
1056	mountain
1049	Terrestrial biome
1042	subsurface
1037	Not Applicable
1035	fish farm
1030	animal cage ENVO:01000922
1022	Rumen
1016	ENVO:urbanbiome
1013	Human Microbiome
1009	permafrost
1005	unknown
1000	lake microeukaryotes
999	pH
998	Coral Reef
996	ocean biome [ENVO:01000048]
990	wetland
990	seawater
988	Mediterranean
987	Milk
984	marine biome [ENVO:00000447]
983	ENVO_2100003
978	Lung
966	Stream
954	Deciduous Forest
952	Vagina
938	savanna
926	farmland
926	ENVO:00000033
923	tropical moist broadleaf forest biome
922	skin
921	digestive tract
920	marine island
919	estuarine
910	animal-associated habitat
910	Agricultural Field
909	soda lake
905	environment associated with an animal part or small animal [ENVO:01001055]
899	feces metagenome
892	human stool
888	Anthropogenic terrestrial biome [ENVO:01000219]
887	water body
877	montane grassland biome
874	organism-associated habitat
871	aquatic, marine, benthic, coastal
867	Host- gut
857	temperate broadleaf forest
850	1000686
849	limestone [ENVO:00002053]
846	Alpine
843	anthropogenic
841	animal distal gut
841	Bog Forest
838	agricultural site
836	Greenhouse
832	Scots pine forest
829	ENVO:feces
828	temperate broadleaf and mixed forest
820	stool
808	ENVO_01000180
804	agriculture field
803	mouse gut microbiome
800	human oral
796	Temperate grassland and shrubland biome
792	ENVO:aquatic biome
791	anthropogenic environment [ENVO:01000313]
789	Marine sediment
786	human feces
782	urine
778	terresterial biome
776	intertidal zone
768	floodplain
768	animal-associated environment [ENVO:01001002]
766	river
763	alpine
761	tropical grassland biome
759	human skin oral gut
753	paddy soil
746	human_gut
744	Stool microbiome
734	skin environment
733	UBERON:0004111
732	coastal sea water
731	Human-associated
728	stream biome
724	ENVO:tropical broadleaf forest biome
724	fish gut biome
720	host associated
719	biofilm
717	wastewater
715	Food fermentation microbiota
712	Pig
712	Grass land
710	Mesocosm
709	Intestine
707	Boreal
703	water
702	area of developed space with medium usage intensity
694	prairie
685	cropland biome [ENVO:01000245]
684	indoor
682	Europe
676	Leaf
674	digestive tract environment
668	host organism
665	nasal
665	temperate shrubland biome
665	human gastric tissue
658	Tundra
657	Tropical rainforest
652	Pacific North West
652	peatland
651	salt marsh
650	agriculture
644	Faeces
644	[ENVO:01000049]
643	not provided; submitted under MIGS 2.1
640	Farmland
640	tropical premontane forest biome
