111465	missing
101250	human gut
89113	not applicable
80338	human-associated habitat
35802	animal-associated habitat
26584	gut
26462	stomach
23394	lake
20766	ENVO:human-associated habitat
20431	not collected
19878	feces
19178	NA
16722	N/A
13689	forest
13141	research facility
12725	marine layer
9607	ENVO:animal-associated habitat
8995	excreta material [ENVO:02000022]
8626	microbial feature
8427	hospital
8421	soil
8218	woodland
6692	stool
6531	agricultural field
6527	organic feature
6018	field
5913	ENVO:2100002
5679	intestine environment
5459	plant-associated habitat
5325	river
5015	mammalia-associated habitat
4625	Common garden
4228	saliva
4195	ENVO:00000062
4052	marine oligotrophic desert
4020	vagina
3981	freshwater lake
3755	rhizosphere
3737	habitat
3682	ENVO:0000903
3667	farm
3658	gut microbiome
3567	forest soil
3433	nasal cavity
3252	pond
3247	oral
3222	insecta-associated habitat
3105	freshwater habitat
3068	ocean
3060	Pharyngeal/Respiratory Flora
2984	Lake
2976	Human-associated habitat
2943	pasture
2882	millet root habitat
2880	colon
2865	Grassland
2863	ENVO:mammalia-associated habitat
2797	infant
2719	agricultural feature
2705	marine sediment
2674	Gut
2666	reef
2645	Feces
2635	lung
2597	stream
2574	wastewater treatment plant
2515	building
2498	agricultural soil
2496	-
2364	fecal material
2354	anaerobic
2323	university campus
2305	natural Grassland
2275	sea water
2247	human-gut
2240	grassland
2226	fecal environment [ENVO:01001029]
2211	trachea
2207	Not Applicable
2179	mid-vaginal wall
2155	kelp forest
2089	Forest soil
2077	field soil
2047	Human Vagina
1989	Research Farm
1989	1000005
1972	Field
1966	Metagenome
1956	city
1875	Not applicable
1873	oral cavity
1850	human-associated habitat [ENVO:00009003]
1831	Waste Water [ENVO:00002001]
1824	mountain
1763	orchard
1755	greenhouse
1753	human
1741	organic
1730	ENVO:01000159
1703	Oral
1695	not available
1690	Greenhouse
1689	meadow
1685	freshwater reservoir
1654	mammalia-associated habitat (ENVO:00009002)
1646	anthropogenic habitat
1634	In vivo rumen sample
1620	skin
1559	faeces
1539	pig
1534	Forest
1514	unknown
1508	urban
1500	aquarium
1486	marine
1480	fecal
1479	cecum
1471	not provided
1453	coast
1453	Vaginal orifice
1452	Soil
1451	fecal environment
1442	Rumen
1429	subway
1420	microbiome
1405	coastal
1403	ileum
1376	intestine environment [ENVO:2100002]
1363	nearshore
1351	Stool
1334	a
1326	military training area
1319	Human saliva
1295	biological sample
1294	rectum
1293	freshwater
1287	mouth
1280	freshwater river
1274	Human gut
1254	Rhizosphere
1244	epilimnion
1228	oropharynx
1227	Infant gut
1220	coastal sea water
1215	red rock
1198	rumen
1187	excreta
1187	colorectum
